Student ID,English,Mathematics,Science,Social Studies,Logical Reasoning,Computer Awareness,Courses,Interest
6155,55,55,57,59,57,58,ITI,Physical Education and Wellness
6156,73,71,71,86,68,74,ITI,Computer Science and Information Technology
6157,64,72,74,75,71,68,ITI,Mechanical and Electrical
6158,63,68,65,52,69,66,ITI,Electronics and Communication
6159,56,60,55,70,63,64,ITI,Construction and Design
6160,58,55,57,70,55,57,ITI,Physical Education and Wellness
6161,63,73,71,87,68,70,ITI,Computer Science and Information Technology
6162,62,74,70,72,73,65,ITI,Mechanical and Electrical
6163,68,67,69,79,68,67,ITI,Electronics and Communication
6164,56,63,59,87,63,57,ITI,Construction and Design
6165,55,57,57,79,57,55,ITI,Physical Education and Wellness
6166,61,74,73,65,65,74,ITI,Computer Science and Information Technology
6167,63,71,74,48,70,66,ITI,Mechanical and Electrical
6168,65,67,68,48,69,67,ITI,Electronics and Communication
6169,58,60,55,79,64,64,ITI,Construction and Design
6170,58,55,59,81,55,58,ITI,Physical Education and Wellness
6171,65,71,73,95,66,74,ITI,Computer Science and Information Technology
6172,71,73,73,70,67,65,ITI,Mechanical and Electrical
6173,72,67,69,90,66,66,ITI,Electronics and Communication
6174,59,61,56,43,63,55,ITI,Construction and Design
6175,57,59,57,75,56,59,ITI,Physical Education and Wellness
6176,62,72,71,81,68,73,ITI,Computer Science and Information Technology
6177,61,73,71,50,73,66,ITI,Mechanical and Electrical
6178,62,66,67,59,68,67,ITI,Electronics and Communication
6179,57,61,57,66,61,60,ITI,Construction and Design
6180,56,59,59,76,57,59,ITI,Physical Education and Wellness
6181,69,71,74,78,73,71,ITI,Computer Science and Information Technology
6182,65,70,72,86,70,66,ITI,Mechanical and Electrical
6183,70,67,69,68,68,66,ITI,Electronics and Communication
6184,59,61,56,90,62,61,ITI,Construction and Design
6185,58,56,56,44,59,57,ITI,Physical Education and Wellness
6186,63,71,74,49,71,73,ITI,Computer Science and Information Technology
6187,70,71,71,82,67,68,ITI,Mechanical and Electrical
6188,70,68,65,74,68,66,ITI,Electronics and Communication
6189,55,63,55,77,61,61,ITI,Construction and Design
6190,57,56,58,74,59,57,ITI,Physical Education and Wellness
6191,74,72,70,81,73,70,ITI,Computer Science and Information Technology
6192,67,74,74,89,72,66,ITI,Mechanical and Electrical
6193,74,67,69,95,69,66,ITI,Electronics and Communication
6194,55,60,56,71,61,60,ITI,Construction and Design
6195,55,58,59,79,56,58,ITI,Physical Education and Wellness
6196,60,73,70,92,74,70,ITI,Computer Science and Information Technology
6197,67,74,70,74,66,65,ITI,Mechanical and Electrical
6198,62,66,68,66,66,67,ITI,Electronics and Communication
6199,55,61,59,63,60,56,ITI,Construction and Design
6200,59,55,59,68,55,59,ITI,Physical Education and Wellness
6201,68,74,74,68,68,70,ITI,Computer Science and Information Technology
6202,65,71,72,72,71,65,ITI,Mechanical and Electrical
6203,66,69,68,71,69,68,ITI,Electronics and Communication
6204,59,63,57,91,64,55,ITI,Construction and Design
6205,57,57,59,64,57,56,ITI,Physical Education and Wellness
6206,70,72,74,42,72,72,ITI,Computer Science and Information Technology
6207,71,72,70,90,71,65,ITI,Mechanical and Electrical
6208,67,65,65,94,66,69,ITI,Electronics and Communication
6209,57,60,55,58,60,64,ITI,Construction and Design
6210,58,58,56,44,55,58,ITI,Physical Education and Wellness
6211,67,72,70,80,69,72,ITI,Computer Science and Information Technology
6212,66,71,72,73,65,67,ITI,Mechanical and Electrical
6213,62,69,69,80,67,66,ITI,Electronics and Communication
6214,56,60,55,48,62,59,ITI,Construction and Design
6215,57,57,58,44,56,55,ITI,Physical Education and Wellness
6216,69,74,72,70,74,70,ITI,Computer Science and Information Technology
6217,69,71,71,79,72,68,ITI,Mechanical and Electrical
6218,72,65,66,68,68,67,ITI,Electronics and Communication
6219,58,64,55,40,61,62,ITI,Construction and Design
6220,55,57,59,53,55,55,ITI,Physical Education and Wellness
6221,67,74,73,51,67,74,ITI,Computer Science and Information Technology
6222,68,70,73,77,67,68,ITI,Mechanical and Electrical
6223,72,69,68,44,65,68,ITI,Electronics and Communication
6224,55,61,59,58,63,57,ITI,Construction and Design
6225,55,59,56,41,59,59,ITI,Physical Education and Wellness
6226,65,74,70,77,71,74,ITI,Computer Science and Information Technology
6227,67,74,70,66,72,65,ITI,Mechanical and Electrical
6228,62,69,65,67,69,67,ITI,Electronics and Communication
6229,59,60,59,47,64,60,ITI,Construction and Design
6230,59,57,58,71,59,57,ITI,Physical Education and Wellness
6231,73,73,71,83,67,70,ITI,Computer Science and Information Technology
6232,73,73,71,50,69,67,ITI,Mechanical and Electrical
6233,74,68,66,91,69,67,ITI,Electronics and Communication
6234,59,61,56,40,60,62,ITI,Construction and Design
6235,56,57,59,44,59,59,ITI,Physical Education and Wellness
6236,74,72,72,63,71,72,ITI,Computer Science and Information Technology
6237,60,71,74,78,68,68,ITI,Mechanical and Electrical
6238,65,65,69,44,69,69,ITI,Electronics and Communication
6239,58,62,55,75,63,64,ITI,Construction and Design
6240,59,57,57,65,58,59,ITI,Physical Education and Wellness
6241,69,73,70,67,71,70,ITI,Computer Science and Information Technology
6242,66,72,73,65,71,65,ITI,Mechanical and Electrical
6243,70,66,65,68,68,66,ITI,Electronics and Communication
6244,57,60,56,46,63,59,ITI,Construction and Design
6245,57,57,58,87,58,59,ITI,Physical Education and Wellness
6246,68,70,70,49,73,72,ITI,Computer Science and Information Technology
6247,72,73,74,70,66,67,ITI,Mechanical and Electrical
6248,70,65,65,77,67,66,ITI,Electronics and Communication
6249,56,64,58,61,64,62,ITI,Construction and Design
6250,58,56,58,71,55,57,ITI,Physical Education and Wellness
6251,60,73,72,76,68,74,ITI,Computer Science and Information Technology
6252,62,74,74,92,72,66,ITI,Mechanical and Electrical
6253,62,68,69,44,68,69,ITI,Electronics and Communication
6254,59,60,55,75,60,61,ITI,Construction and Design
6255,55,59,58,78,57,55,ITI,Physical Education and Wellness
6256,65,74,73,68,71,73,ITI,Computer Science and Information Technology
6257,74,74,73,95,65,66,ITI,Mechanical and Electrical
6258,70,66,68,62,68,68,ITI,Electronics and Communication
6259,59,62,55,76,60,61,ITI,Construction and Design
6260,58,55,58,88,59,58,ITI,Physical Education and Wellness
6261,68,70,70,67,70,70,ITI,Computer Science and Information Technology
6262,63,71,72,60,66,66,ITI,Mechanical and Electrical
6263,68,69,66,70,65,69,ITI,Electronics and Communication
6264,58,60,59,62,62,59,ITI,Construction and Design
6265,59,55,58,74,57,57,ITI,Physical Education and Wellness
6266,62,71,70,68,69,70,ITI,Computer Science and Information Technology
6267,73,72,73,87,67,65,ITI,Mechanical and Electrical
6268,70,68,68,52,67,69,ITI,Electronics and Communication
6269,55,60,57,64,61,64,ITI,Construction and Design
6270,59,55,58,52,55,57,ITI,Physical Education and Wellness
6271,60,70,73,42,69,72,ITI,Computer Science and Information Technology
6272,63,74,73,57,73,68,ITI,Mechanical and Electrical
6273,63,65,69,68,69,69,ITI,Electronics and Communication
6274,55,62,55,82,60,62,ITI,Construction and Design
6275,56,55,55,91,58,59,ITI,Physical Education and Wellness
6276,69,72,71,63,70,73,ITI,Computer Science and Information Technology
6277,69,71,71,95,73,69,ITI,Mechanical and Electrical
6278,74,67,67,84,68,67,ITI,Electronics and Communication
6279,57,60,56,82,63,57,ITI,Construction and Design
6280,57,59,56,45,59,57,ITI,Physical Education and Wellness
6281,65,70,74,83,74,74,ITI,Computer Science and Information Technology
6282,67,70,72,79,74,65,ITI,Mechanical and Electrical
6283,63,67,65,56,65,65,ITI,Electronics and Communication
6284,55,60,58,54,60,55,ITI,Construction and Design
6285,57,56,58,51,56,58,ITI,Physical Education and Wellness
6286,69,70,73,47,66,74,ITI,Computer Science and Information Technology
6287,74,71,71,48,72,69,ITI,Mechanical and Electrical
6288,74,69,67,76,68,66,ITI,Electronics and Communication
6289,55,60,56,42,62,62,ITI,Construction and Design
6290,56,55,57,66,55,55,ITI,Physical Education and Wellness
6291,63,74,71,87,69,70,ITI,Computer Science and Information Technology
6292,72,74,73,72,73,66,ITI,Mechanical and Electrical
6293,65,69,65,80,66,65,ITI,Electronics and Communication
6294,55,60,57,78,63,60,ITI,Construction and Design
6295,59,58,58,88,55,56,ITI,Physical Education and Wellness
6296,67,72,70,61,70,72,ITI,Computer Science and Information Technology
6297,68,74,74,73,73,65,ITI,Mechanical and Electrical
6298,63,67,67,82,65,65,ITI,Electronics and Communication
6299,55,64,57,69,63,57,ITI,Construction and Design
6300,55,57,57,70,58,56,ITI,Physical Education and Wellness
6301,70,70,74,72,70,70,ITI,Computer Science and Information Technology
6302,63,72,73,43,67,68,ITI,Mechanical and Electrical
6303,70,67,65,76,68,66,ITI,Electronics and Communication
6304,59,64,56,87,61,56,ITI,Construction and Design
6305,59,55,58,50,58,58,ITI,Physical Education and Wellness
6306,64,74,71,87,67,72,ITI,Computer Science and Information Technology
6307,72,73,74,72,67,67,ITI,Mechanical and Electrical
6308,73,69,65,73,67,69,ITI,Electronics and Communication
6309,59,62,58,81,63,57,ITI,Construction and Design
6310,59,57,59,45,56,55,ITI,Physical Education and Wellness
6311,64,70,71,64,69,74,ITI,Computer Science and Information Technology
6312,72,74,72,95,65,65,ITI,Mechanical and Electrical
6313,72,66,67,42,69,69,ITI,Electronics and Communication
6314,55,63,56,58,62,60,ITI,Construction and Design
6315,55,56,57,52,58,57,ITI,Physical Education and Wellness
6316,72,71,74,93,73,72,ITI,Computer Science and Information Technology
6317,67,71,73,82,71,65,ITI,Mechanical and Electrical
6318,60,69,68,49,65,68,ITI,Electronics and Communication
6319,58,60,58,82,60,55,ITI,Construction and Design
6320,55,55,56,86,55,56,ITI,Physical Education and Wellness
6321,65,74,71,76,70,70,ITI,Computer Science and Information Technology
6322,60,74,73,62,68,68,ITI,Mechanical and Electrical
6323,70,68,69,75,67,65,ITI,Electronics and Communication
6324,57,64,59,91,64,56,ITI,Construction and Design
6325,58,55,58,93,57,58,ITI,Physical Education and Wellness
6326,73,73,70,69,73,70,ITI,Computer Science and Information Technology
6327,73,70,72,76,66,67,ITI,Mechanical and Electrical
6328,61,66,67,84,69,65,ITI,Electronics and Communication
6329,58,63,59,70,60,56,ITI,Construction and Design
6330,55,59,58,46,56,56,ITI,Physical Education and Wellness
6331,68,70,70,58,70,70,ITI,Computer Science and Information Technology
6332,74,72,72,85,67,68,ITI,Mechanical and Electrical
6333,67,69,65,55,69,68,ITI,Electronics and Communication
6334,59,62,55,67,63,57,ITI,Construction and Design
6335,57,59,55,79,57,58,ITI,Physical Education and Wellness
6336,64,72,73,50,67,73,ITI,Computer Science and Information Technology
6337,64,72,73,70,74,69,ITI,Mechanical and Electrical
6338,64,68,68,46,66,68,ITI,Electronics and Communication
6339,56,62,56,93,63,57,ITI,Construction and Design
6340,59,55,56,88,58,56,ITI,Physical Education and Wellness
6341,74,71,71,79,71,73,ITI,Computer Science and Information Technology
6342,66,71,73,76,65,67,ITI,Mechanical and Electrical
6343,68,65,69,48,66,65,ITI,Electronics and Communication
6344,55,64,59,81,60,55,ITI,Construction and Design
6345,59,57,58,95,56,58,ITI,Physical Education and Wellness
6346,66,74,73,77,66,72,ITI,Computer Science and Information Technology
6347,64,70,71,74,71,69,ITI,Mechanical and Electrical
6348,69,67,69,65,65,65,ITI,Electronics and Communication
6349,55,61,59,81,64,61,ITI,Construction and Design
6350,55,58,57,53,57,59,ITI,Physical Education and Wellness
6351,69,73,72,41,69,74,ITI,Computer Science and Information Technology
6352,68,73,71,90,74,68,ITI,Mechanical and Electrical
6353,71,68,69,91,66,65,ITI,Electronics and Communication
6354,57,61,56,71,63,56,ITI,Construction and Design
6355,59,55,56,75,59,56,ITI,Physical Education and Wellness
6356,67,73,74,40,70,73,ITI,Computer Science and Information Technology
6357,63,71,71,65,66,67,ITI,Mechanical and Electrical
6358,61,69,66,64,68,65,ITI,Electronics and Communication
6359,58,63,56,68,64,56,ITI,Construction and Design
6360,56,57,56,82,59,57,ITI,Physical Education and Wellness
6361,69,70,73,50,67,70,ITI,Computer Science and Information Technology
6362,72,70,70,44,70,66,ITI,Mechanical and Electrical
6363,61,68,69,49,67,66,ITI,Electronics and Communication
6364,57,62,56,68,63,63,ITI,Construction and Design
6365,57,57,59,82,59,57,ITI,Physical Education and Wellness
6366,61,72,70,75,67,72,ITI,Computer Science and Information Technology
6367,61,70,71,74,67,68,ITI,Mechanical and Electrical
6368,60,65,68,80,67,68,ITI,Electronics and Communication
6369,55,62,58,63,60,61,ITI,Construction and Design
6370,56,55,56,61,58,55,ITI,Physical Education and Wellness
6371,61,70,72,47,65,73,ITI,Computer Science and Information Technology
6372,68,73,70,61,69,68,ITI,Mechanical and Electrical
6373,70,69,66,66,68,65,ITI,Electronics and Communication
6374,55,62,58,49,62,58,ITI,Construction and Design
6375,57,59,58,66,58,56,ITI,Physical Education and Wellness
6376,74,73,73,85,65,73,ITI,Computer Science and Information Technology
6377,63,71,74,58,68,69,ITI,Mechanical and Electrical
6378,66,67,68,86,65,65,ITI,Electronics and Communication
6379,56,63,57,79,61,62,ITI,Construction and Design
6380,55,57,56,81,56,59,ITI,Physical Education and Wellness
6381,74,74,73,50,69,72,ITI,Computer Science and Information Technology
6382,74,72,71,75,68,65,ITI,Mechanical and Electrical
6383,69,68,67,45,69,68,ITI,Electronics and Communication
6384,59,62,56,45,62,58,ITI,Construction and Design
6385,59,58,57,81,56,56,ITI,Physical Education and Wellness
6386,71,73,73,72,67,70,ITI,Computer Science and Information Technology
6387,70,73,73,62,65,67,ITI,Mechanical and Electrical
6388,60,65,68,52,68,68,ITI,Electronics and Communication
6389,55,63,55,80,63,56,ITI,Construction and Design
6390,58,56,59,92,59,59,ITI,Physical Education and Wellness
6391,60,74,72,66,67,70,ITI,Computer Science and Information Technology
6392,72,72,73,45,70,67,ITI,Mechanical and Electrical
6393,71,67,69,93,67,69,ITI,Electronics and Communication
6394,57,63,59,78,64,64,ITI,Construction and Design
6395,59,56,55,53,58,55,ITI,Physical Education and Wellness
6396,68,72,72,58,74,73,ITI,Computer Science and Information Technology
6397,70,70,74,89,72,65,ITI,Mechanical and Electrical
6398,70,65,68,75,67,67,ITI,Electronics and Communication
6399,57,63,58,78,61,63,ITI,Construction and Design
6400,57,55,55,73,58,58,ITI,Physical Education and Wellness
6401,60,72,72,71,72,72,ITI,Computer Science and Information Technology
6402,66,71,71,53,66,65,ITI,Mechanical and Electrical
6403,63,66,65,93,69,68,ITI,Electronics and Communication
6404,55,62,57,81,63,56,ITI,Construction and Design
6405,56,58,58,80,57,56,ITI,Physical Education and Wellness
6406,60,70,70,71,67,74,ITI,Computer Science and Information Technology
6407,62,73,74,71,65,68,ITI,Mechanical and Electrical
6408,68,69,69,72,69,66,ITI,Electronics and Communication
6409,59,63,58,65,61,61,ITI,Construction and Design
6410,56,56,56,67,59,56,ITI,Physical Education and Wellness
6411,70,72,73,59,67,70,ITI,Computer Science and Information Technology
6412,67,73,74,85,68,69,ITI,Mechanical and Electrical
6413,63,65,69,60,65,69,ITI,Electronics and Communication
6414,56,64,59,76,62,58,ITI,Construction and Design
6415,59,58,58,48,57,58,ITI,Physical Education and Wellness
6416,64,73,70,90,65,72,ITI,Computer Science and Information Technology
6417,66,70,74,59,72,67,ITI,Mechanical and Electrical
6418,64,67,65,40,69,66,ITI,Electronics and Communication
6419,55,62,58,68,62,57,ITI,Construction and Design
6420,56,57,58,46,56,55,ITI,Physical Education and Wellness
6421,63,74,72,71,65,73,ITI,Computer Science and Information Technology
6422,68,73,74,43,68,68,ITI,Mechanical and Electrical
6423,68,67,69,76,65,67,ITI,Electronics and Communication
6424,57,64,59,71,64,60,ITI,Construction and Design
6425,56,59,57,65,56,56,ITI,Physical Education and Wellness
6426,64,70,71,41,73,71,ITI,Computer Science and Information Technology
6427,74,73,71,61,74,69,ITI,Mechanical and Electrical
6428,74,67,66,53,69,66,ITI,Electronics and Communication
6429,59,61,59,77,62,59,ITI,Construction and Design
6430,59,56,59,79,56,55,ITI,Physical Education and Wellness
6431,72,70,74,80,73,72,ITI,Computer Science and Information Technology
6432,73,74,70,75,73,65,ITI,Mechanical and Electrical
6433,62,65,67,50,69,69,ITI,Electronics and Communication
6434,59,63,58,76,60,56,ITI,Construction and Design
6435,59,56,59,42,57,58,ITI,Physical Education and Wellness
6436,70,70,70,48,74,72,ITI,Computer Science and Information Technology
6437,71,74,72,40,65,65,ITI,Mechanical and Electrical
6438,63,65,69,74,65,66,ITI,Electronics and Communication
6439,56,60,57,52,60,56,ITI,Construction and Design
6440,58,55,57,66,58,56,ITI,Physical Education and Wellness
6441,61,71,73,93,71,70,ITI,Computer Science and Information Technology
6442,70,72,72,81,69,66,ITI,Mechanical and Electrical
6443,66,67,69,72,66,66,ITI,Electronics and Communication
6444,57,61,57,86,64,57,ITI,Construction and Design
6445,59,59,57,90,55,56,ITI,Physical Education and Wellness
6446,68,74,74,70,66,71,ITI,Computer Science and Information Technology
6447,69,73,70,51,66,66,ITI,Mechanical and Electrical
