Student ID,English,Mathematics,Science,Logical Reasoning,Computer Awareness
Student_2039_3,69,66,65,66,66
Student_2039_4,59,63,56,64,57
Student_2039_5,58,55,57,57,56
Student_2040_1,61,71,70,68,71
Student_2040_2,62,72,71,65,69
Student_2040_3,63,65,69,67,65
Student_2040_4,56,60,57,61,62
Student_2040_5,57,55,55,58,57
Student_2041_1,73,74,72,71,70
Student_2041_2,73,73,72,74,66
Student_2041_3,70,68,65,68,68
Student_2041_4,59,64,56,60,60
Student_2041_5,58,55,56,56,55
Student_2042_1,73,73,70,73,72
Student_2042_2,63,74,74,69,66
Student_2042_3,62,68,66,68,69
Student_2042_4,56,60,57,60,56
Student_2042_5,58,59,55,55,56
Student_2043_1,62,74,70,74,71
Student_2043_2,65,72,72,74,66
Student_2043_3,69,65,66,65,67
Student_2043_4,59,60,58,61,64
Student_2043_5,57,59,59,58,57
Student_2044_1,70,72,74,67,70
Student_2044_2,61,71,70,74,69
Student_2044_3,68,65,66,67,67
Student_2044_4,57,62,57,64,63
Student_2044_5,56,57,59,59,57
Student_2045_1,65,74,71,69,71
Student_2045_2,63,74,71,65,65
Student_2045_3,61,66,65,67,69
Student_2045_4,58,61,59,63,57
Student_2045_5,56,59,58,56,59
Student_2046_1,66,73,72,71,71
Student_2046_2,64,71,73,73,68
Student_2046_3,71,66,66,65,67
Student_2046_4,56,60,55,62,59
Student_2046_5,56,58,59,56,59
Student_2047_1,68,72,70,70,71
Student_2047_2,71,73,70,73,66
Student_2047_3,68,66,68,65,69
Student_2047_4,59,63,59,62,57
Student_2047_5,55,55,55,57,58
Student_2048_1,67,71,71,69,72
Student_2048_2,60,72,71,73,66
Student_2048_3,68,68,66,68,67
Student_2048_4,56,64,57,62,59
Student_2048_5,59,56,57,58,57
Student_2049_1,74,72,70,67,72
Student_2049_2,73,70,71,68,68
Student_2049_3,60,65,68,69,69
Student_2049_4,59,64,59,60,58
Student_2049_5,59,58,58,56,58
Student_2050_1,73,71,73,72,73
Student_2050_2,61,70,72,67,66
Student_2050_3,72,68,67,67,69
Student_2050_4,56,63,57,63,60
Student_2050_5,55,58,55,57,59
Student_2051_1,74,71,72,73,70
Student_2051_2,68,72,73,69,65
Student_2051_3,65,66,68,69,66
Student_2051_4,56,62,55,64,64
Student_2051_5,58,57,59,56,58
Student_2052_1,71,72,74,74,72
Student_2052_2,71,71,71,69,67
Student_2052_3,69,65,65,67,69
Student_2052_4,55,64,58,62,64
Student_2052_5,58,58,59,55,58
Student_2053_1,69,73,73,73,70
Student_2053_2,64,70,72,70,65
Student_2053_3,66,68,67,65,65
Student_2053_4,58,64,55,60,56
Student_2053_5,57,55,59,55,55
Student_2054_1,60,73,74,68,70
Student_2054_2,63,70,74,69,69
Student_2054_3,73,68,65,68,66
Student_2054_4,55,64,55,64,58
Student_2054_5,57,58,59,59,56
Student_2055_1,67,74,72,72,70
Student_2055_2,60,72,72,66,67
Student_2055_3,72,65,68,69,68
Student_2055_4,57,63,57,60,62
Student_2055_5,57,58,57,59,55
Student_2056_1,60,72,74,72,70
Student_2056_2,70,74,73,67,67
Student_2056_3,63,67,65,69,67
Student_2056_4,55,61,59,62,64
Student_2056_5,59,57,58,59,57
Student_2057_1,66,74,71,73,70
Student_2057_2,61,71,74,66,68
Student_2057_3,63,67,66,65,66
Student_2057_4,55,62,55,62,55
Student_2057_5,55,57,55,55,56
Student_2058_1,65,72,71,69,70
Student_2058_2,65,71,72,70,66
Student_2058_3,67,67,67,65,68
Student_2058_4,57,62,59,64,58
Student_2058_5,56,59,55,56,56
Student_2059_1,62,71,72,65,70
Student_2059_2,68,73,74,71,67
Student_2059_3,61,68,65,69,68
Student_2059_4,56,64,56,60,60
Student_2059_5,57,57,55,57,59
Student_2060_1,61,72,71,67,71
Student_2060_2,74,73,73,68,67
Student_2060_3,63,68,68,69,67
Student_2060_4,56,63,58,60,56
Student_2060_5,59,55,58,57,56
Student_2061_1,74,73,70,74,71
Student_2061_2,69,73,73,68,69
Student_2061_3,64,68,68,68,68
Student_2061_4,57,61,55,62,62
Student_2061_5,55,56,59,57,57
Student_2062_1,68,74,74,67,71
Student_2062_2,65,73,74,72,66
Student_2062_3,64,68,68,69,65
Student_2062_4,59,60,56,60,64
Student_2062_5,58,59,58,58,56
Student_2063_1,68,72,73,70,74
Student_2063_2,64,70,74,65,67
Student_2063_3,61,69,65,67,65
Student_2063_4,59,60,58,62,57
Student_2063_5,58,59,55,57,58
Student_2064_1,66,71,70,69,71
Student_2064_2,60,74,74,69,65
Student_2064_3,70,66,67,66,66
Student_2064_4,55,61,58,62,57
Student_2064_5,58,59,56,57,56
Student_2065_1,62,74,72,65,73
Student_2065_2,71,74,73,65,67
Student_2065_3,68,65,68,69,67
Student_2065_4,57,61,57,61,57
Student_2065_5,57,57,58,55,56
Student_2066_1,68,70,74,74,73
Student_2066_2,67,71,72,70,66
Student_2066_3,66,66,65,67,67
Student_2066_4,57,62,55,63,64
Student_2066_5,56,56,57,56,55
Student_2067_1,74,72,73,65,73
Student_2067_2,74,70,73,71,65
Student_2067_3,60,65,69,69,69
Student_2067_4,58,61,58,61,56
Student_2067_5,56,57,56,57,58
Student_2068_1,73,71,73,74,71
Student_2068_2,71,70,71,69,66
Student_2068_3,67,67,65,68,69
Student_2068_4,57,64,57,61,64
Student_2068_5,59,59,56,59,55
Student_2069_1,67,71,70,71,72
Student_2069_2,70,70,74,67,69
Student_2069_3,69,69,67,66,69
Student_2069_4,58,64,59,62,64
Student_2069_5,58,59,56,59,55
Student_2070_1,69,71,74,73,70
Student_2070_2,70,72,71,72,66
Student_2070_3,64,66,69,69,66
Student_2070_4,59,60,55,62,63
Student_2070_5,58,55,56,55,58
Student_2071_1,65,73,74,73,73
Student_2071_2,67,74,74,69,66
Student_2071_3,61,67,66,67,68
Student_2071_4,56,63,58,63,59
Student_2071_5,58,56,56,58,57
Student_2072_1,62,74,70,73,73
Student_2072_2,65,72,71,73,69
Student_2072_3,63,65,69,69,65
Student_2072_4,59,63,55,64,61
Student_2072_5,56,59,58,57,57
Student_2073_1,61,70,70,69,72
Student_2073_2,64,73,74,66,67
Student_2073_3,73,65,65,65,68
Student_2073_4,58,64,58,64,64
Student_2073_5,57,57,58,55,58
Student_2074_1,63,72,70,66,70
Student_2074_2,69,74,73,67,66
Student_2074_3,70,67,69,69,66
Student_2074_4,56,61,55,62,62
Student_2074_5,56,58,58,59,59
Student_2075_1,68,70,73,65,70
Student_2075_2,74,72,71,68,68
Student_2075_3,60,66,67,66,65
Student_2075_4,56,63,57,61,64
Student_2075_5,57,57,55,58,58
Student_2076_1,69,72,71,67,72
Student_2076_2,68,70,71,70,66
Student_2076_3,64,65,69,69,69
Student_2076_4,59,64,55,61,57
Student_2076_5,55,56,55,59,59
Student_2077_1,70,72,73,74,72
Student_2077_2,60,74,73,67,65
Student_2077_3,61,67,66,69,68
Student_2077_4,59,63,56,62,63
Student_2077_5,59,55,59,58,56
Student_2078_1,60,72,74,73,74
Student_2078_2,74,74,70,72,65
Student_2078_3,72,66,69,67,67
Student_2078_4,57,60,58,60,62
Student_2078_5,56,58,58,56,56
Student_2079_1,73,73,72,70,74
Student_2079_2,64,71,71,65,65
Student_2079_3,73,69,66,68,67
Student_2079_4,56,61,56,60,61
Student_2079_5,57,58,56,59,58
Student_2080_1,64,70,74,74,72
Student_2080_2,67,70,72,69,69
Student_2080_3,70,68,67,66,68
Student_2080_4,57,63,59,61,62
Student_2080_5,55,58,55,55,57
Student_2081_1,73,72,72,73,72
Student_2081_2,63,74,70,72,69
Student_2081_3,67,68,68,68,69
Student_2081_4,56,61,57,64,64
Student_2081_5,55,56,55,56,56
Student_2082_1,69,74,70,67,72
Student_2082_2,71,73,74,70,69
Student_2082_3,67,67,65,66,66
Student_2082_4,57,60,58,64,64
Student_2082_5,57,57,58,57,55
Student_2083_1,62,74,74,65,72
Student_2083_2,72,73,70,72,65
Student_2083_3,60,69,69,66,68
Student_2083_4,56,62,55,64,63
Student_2083_5,56,58,58,56,55
Student_2084_1,70,70,72,69,73
Student_2084_2,61,73,70,69,68
Student_2084_3,70,69,68,68,69
Student_2084_4,58,61,57,62,55
Student_2084_5,59,57,59,55,58
Student_2085_1,63,72,71,72,73
Student_2085_2,62,70,70,67,69
Student_2085_3,61,69,67,69,68
Student_2085_4,59,64,58,62,59
Student_2085_5,56,55,56,55,58
Student_2086_1,74,70,72,66,72
Student_2086_2,64,70,71,71,67
Student_2086_3,70,68,67,67,69
Student_2086_4,55,60,55,64,58
Student_2086_5,57,59,56,55,55
Student_2087_1,62,70,72,66,70
Student_2087_2,71,71,72,72,66
Student_2087_3,66,69,65,69,67
Student_2087_4,58,64,57,62,62
Student_2087_5,59,58,55,58,55
Student_2088_1,67,70,74,70,74
Student_2088_2,63,73,74,68,65
Student_2088_3,72,68,69,66,66
Student_2088_4,57,61,58,60,60
Student_2088_5,55,58,57,58,56
Student_2089_1,60,70,74,69,73
Student_2089_2,66,72,73,67,68
Student_2089_3,73,66,68,69,69
Student_2089_4,58,61,58,62,55
Student_2089_5,56,57,57,56,56
Student_2090_1,69,73,73,68,71
Student_2090_2,70,73,72,68,68
Student_2090_3,63,68,69,69,66
Student_2090_4,55,61,55,61,56
Student_2090_5,58,55,56,57,55
Student_2091_1,69,73,72,72,74
Student_2091_2,69,73,72,71,68
Student_2091_3,67,66,65,67,69
Student_2091_4,58,63,57,61,57
Student_2091_5,58,58,59,55,57
Student_2092_1,62,72,73,65,71
Student_2092_2,65,70,72,72,66
Student_2092_3,60,67,67,69,67
Student_2092_4,56,60,58,63,56
Student_2092_5,58,59,55,58,56
Student_2093_1,73,72,71,74,71
Student_2093_2,66,70,74,67,67
Student_2093_3,63,68,67,67,66
Student_2093_4,57,60,59,60,62
Student_2093_5,57,56,55,55,57
Student_2094_1,64,73,71,73,71
Student_2094_2,68,72,72,69,65
Student_2094_3,66,65,68,67,66
Student_2094_4,58,61,57,60,58
Student_2094_5,56,59,56,58,55
Student_2095_1,70,72,73,68,73
Student_2095_2,73,72,72,71,65
Student_2095_3,65,68,69,69,68
Student_2095_4,59,60,56,61,64
Student_2095_5,58,58,56,56,58
Student_2096_1,61,72,71,70,71
Student_2096_2,68,70,70,66,69
Student_2096_3,61,69,69,69,67
Student_2096_4,59,60,57,62,58
Student_2096_5,58,56,56,55,59
Student_2097_1,66,70,72,71,73
Student_2097_2,60,72,73,67,69
Student_2097_3,64,69,65,65,65
Student_2097_4,58,61,55,62,55
Student_2097_5,57,56,55,58,57
Student_2098_1,60,73,71,67,70
Student_2098_2,64,74,74,67,67
Student_2098_3,70,67,66,66,69
Student_2098_4,57,63,55,63,55
Student_2098_5,58,56,57,58,57
Student_2099_1,61,71,73,74,70
Student_2099_2,73,74,71,73,67
Student_2099_3,69,66,66,67,69
Student_2099_4,58,60,59,61,61
Student_2099_5,58,56,56,56,58
Student_2100_1,60,73,71,66,71
Student_2100_2,62,73,70,69,65
Student_2100_3,63,69,66,67,69
Student_2100_4,55,62,58,62,56
Student_2100_5,56,59,56,55,56
Student_2101_1,73,74,70,71,71
Student_2101_2,62,70,70,69,66
Student_2101_3,73,68,66,69,68
Student_2101_4,59,64,55,63,62
Student_2101_5,55,55,55,59,56
Student_2102_1,67,70,73,74,70
Student_2102_2,74,70,71,69,68
Student_2102_3,74,65,65,67,68
Student_2102_4,58,60,55,64,55
Student_2102_5,57,58,56,58,55
Student_2103_1,65,71,71,66,73
Student_2103_2,70,70,73,65,66
Student_2103_3,70,67,69,67,67
Student_2103_4,56,64,59,64,55
Student_2103_5,59,59,59,55,57
Student_2104_1,66,72,74,68,74
Student_2104_2,72,72,70,71,65
Student_2104_3,65,66,68,68,66
Student_2104_4,55,61,57,64,60
Student_2104_5,55,59,55,58,56
Student_2105_1,60,70,71,74,70
Student_2105_2,67,71,74,68,65
Student_2105_3,74,67,69,66,68
Student_2105_4,57,61,56,62,56
Student_2105_5,59,55,59,59,59
Student_2106_1,69,72,72,65,73
Student_2106_2,63,71,72,66,68
Student_2106_3,64,66,69,67,67
Student_2106_4,57,62,59,63,57
Student_2106_5,57,57,55,59,57
Student_2107_1,67,71,72,70,72
Student_2107_2,64,72,72,73,65
Student_2107_3,70,65,65,66,69
Student_2107_4,58,64,59,60,61
Student_2107_5,57,58,56,56,59
Student_2108_1,63,70,73,67,71
Student_2108_2,73,70,74,67,66
Student_2108_3,68,69,66,65,68
Student_2108_4,56,64,57,61,63
Student_2108_5,57,55,55,59,56
Student_2109_1,68,70,73,68,73
Student_2109_2,60,74,73,68,68
Student_2109_3,64,65,66,66,67
Student_2109_4,57,62,58,60,58
Student_2109_5,57,55,58,59,58
Student_2110_1,67,71,70,66,73
Student_2110_2,67,71,73,74,65
Student_2110_3,63,68,65,65,65
Student_2110_4,55,64,57,60,59
Student_2110_5,58,57,55,56,58
Student_2111_1,66,73,72,67,71
Student_2111_2,67,70,71,73,66
Student_2111_3,60,66,68,66,67
Student_2111_4,57,63,57,60,64
Student_2111_5,58,58,59,58,57
Student_2112_1,73,71,74,74,71
Student_2112_2,60,73,74,73,69
Student_2112_3,69,65,69,68,68
Student_2112_4,56,61,56,64,63
Student_2112_5,58,57,58,58,56
Student_2113_1,74,71,74,68,72
Student_2113_2,60,70,74,70,68
Student_2113_3,66,68,65,66,68
Student_2113_4,55,63,59,62,59
Student_2113_5,57,59,55,56,56
Student_2114_1,60,70,73,66,73
Student_2114_2,71,74,73,71,68
Student_2114_3,74,66,67,67,69
Student_2114_4,58,60,57,60,59
Student_2114_5,55,59,56,58,55
Student_2115_1,63,72,71,65,70
Student_2115_2,68,70,71,66,66
Student_2115_3,64,69,69,67,65
Student_2115_4,59,62,57,63,57
Student_2115_5,57,57,55,58,56
Student_2116_1,69,72,70,71,72
Student_2116_2,61,72,73,70,66
Student_2116_3,74,65,69,66,69
Student_2116_4,57,64,55,60,64
Student_2116_5,58,58,59,59,58
Student_2117_1,68,73,72,72,71
Student_2117_2,64,73,73,68,69
Student_2117_3,68,65,68,67,66
Student_2117_4,56,61,55,62,60
Student_2117_5,55,58,55,57,56
Student_2118_1,70,72,73,74,70
Student_2118_2,69,72,70,71,69
Student_2118_3,74,65,66,65,65
Student_2118_4,57,61,59,62,60
Student_2118_5,57,56,56,57,55
Student_2119_1,71,74,71,65,71
Student_2119_2,72,70,73,74,65
Student_2119_3,68,69,65,65,66
Student_2119_4,58,62,59,62,59
Student_2119_5,58,57,56,58,57
Student_2120_1,63,71,74,70,73
Student_2120_2,69,73,70,72,67
Student_2120_3,61,65,67,68,66
Student_2120_4,57,60,57,61,64
Student_2120_5,57,55,58,59,57
Student_2121_1,62,74,73,69,74
Student_2121_2,69,74,70,68,66
Student_2121_3,71,65,67,68,66
Student_2121_4,58,63,55,64,63
Student_2121_5,59,55,55,57,58
Student_2122_1,64,72,73,67,71
Student_2122_2,65,73,72,66,66
Student_2122_3,74,65,65,68,68
Student_2122_4,55,60,59,64,57
Student_2122_5,55,57,56,59,55
Student_2123_1,71,74,74,65,71
Student_2123_2,73,70,73,66,67
Student_2123_3,62,65,66,67,65
Student_2123_4,59,63,57,62,58
Student_2123_5,59,57,57,57,59
Student_2124_1,69,73,70,70,72
Student_2124_2,74,70,73,68,66
Student_2124_3,63,67,66,66,66
Student_2124_4,58,64,55,64,64
Student_2124_5,56,59,55,55,56
Student_2125_1,60,70,70,69,73
Student_2125_2,62,73,72,71,68
Student_2125_3,73,68,68,67,65
Student_2125_4,57,60,57,60,60
Student_2125_5,57,57,55,57,57
Student_2126_1,74,70,74,69,74
Student_2126_2,65,72,71,66,66
Student_2126_3,60,66,66,65,68
Student_2126_4,55,61,57,62,62
Student_2126_5,55,57,59,56,55
Student_2127_1,73,73,71,68,72
Student_2127_2,73,73,73,69,65
Student_2127_3,71,67,69,69,65
Student_2127_4,55,63,59,61,59
Student_2127_5,58,59,56,55,57
Student_2128_1,66,70,72,74,70
Student_2128_2,68,73,71,65,65
Student_2128_3,74,69,67,65,68
Student_2128_4,58,64,58,61,55
Student_2128_5,57,59,56,57,59
Student_2129_1,62,74,72,72,73
Student_2129_2,63,74,74,65,67
Student_2129_3,60,65,66,66,66
Student_2129_4,57,62,57,60,57
Student_2129_5,55,59,58,59,56
Student_2130_1,65,72,72,74,70
Student_2130_2,72,70,72,74,67
Student_2130_3,64,65,68,65,69
Student_2130_4,56,64,58,60,55
Student_2130_5,55,57,58,57,55
Student_2131_1,71,74,73,74,70
Student_2131_2,70,73,70,65,66
Student_2131_3,66,67,66,65,65
Student_2131_4,59,61,55,64,61
Student_2131_5,58,59,57,58,56
Student_2132_1,72,73,71,68,72
Student_2132_2,65,72,72,70,69
Student_2132_3,63,69,69,66,66
Student_2132_4,59,62,57,60,58
Student_2132_5,58,58,57,55,57
Student_2133_1,66,74,72,68,71
Student_2133_2,67,73,70,67,67
Student_2133_3,68,68,68,69,67
Student_2133_4,58,63,55,64,64
Student_2133_5,56,57,57,57,58
Student_2134_1,71,74,71,68,71
Student_2134_2,73,74,74,65,67
Student_2134_3,64,67,67,65,69
Student_2134_4,56,64,58,62,55
Student_2134_5,55,55,55,58,56
Student_2135_1,62,70,71,65,74
Student_2135_2,65,74,73,68,66
Student_2135_3,61,69,67,68,69
Student_2135_4,55,61,59,61,62
Student_2135_5,57,57,56,59,59
Student_2136_1,67,71,71,65,70
Student_2136_2,64,73,71,68,66
Student_2136_3,66,68,66,65,65
Student_2136_4,56,64,58,60,58
Student_2136_5,59,59,59,57,55
Student_2137_1,72,74,70,73,74
Student_2137_2,61,74,74,71,69
Student_2137_3,70,67,67,66,66
Student_2137_4,55,63,56,61,59
Student_2137_5,59,55,57,56,56
Student_2138_1,74,72,71,69,71
Student_2138_2,69,73,72,68,69
Student_2138_3,64,65,68,69,65
Student_2138_4,56,60,57,60,62
Student_2138_5,57,55,55,58,58
Student_2139_1,74,70,71,72,70
Student_2139_2,66,74,74,72,69
Student_2139_3,74,66,66,69,65
Student_2139_4,58,62,58,61,63
Student_2139_5,57,56,55,55,58
Student_2140_1,74,72,73,74,70
Student_2140_2,71,70,71,71,67
Student_2140_3,73,66,65,66,67
Student_2140_4,59,62,57,64,59
Student_2140_5,59,55,56,57,59
Student_2141_1,74,72,72,69,73
Student_2141_2,63,74,74,74,69
Student_2141_3,70,65,69,65,69
Student_2141_4,57,64,56,64,63
Student_2141_5,59,58,59,56,56
Student_2142_1,67,74,74,70,71
Student_2142_2,67,73,73,69,67
Student_2142_3,68,69,67,68,69
Student_2142_4,58,60,56,60,61
Student_2142_5,56,55,57,59,59
Student_2143_1,66,73,74,68,74
Student_2143_2,74,74,71,66,66
Student_2143_3,73,65,65,66,67
Student_2143_4,57,61,57,61,55
Student_2143_5,59,56,59,59,58
Student_2144_1,62,71,70,65,74
Student_2144_2,72,72,71,68,65
Student_2144_3,64,68,66,68,68
Student_2144_4,56,62,58,64,56
Student_2144_5,57,57,55,57,56
Student_2145_1,70,74,72,66,73
Student_2145_2,72,71,74,67,68
Student_2145_3,73,67,67,68,66
Student_2145_4,55,64,58,61,62
Student_2145_5,59,58,58,58,57
Student_2146_1,74,73,71,68,70
Student_2146_2,68,70,73,71,67
Student_2146_3,74,69,69,65,69
Student_2146_4,55,62,59,63,55
Student_2146_5,55,56,58,57,57
Student_2147_1,69,72,74,65,72
Student_2147_2,63,71,73,67,67
Student_2147_3,65,65,68,66,67
Student_2147_4,56,64,57,62,59
Student_2147_5,57,59,56,55,56
Student_2148_1,67,73,73,72,72
Student_2148_2,70,72,74,71,66
Student_2148_3,69,68,68,65,65
Student_2148_4,56,60,58,63,64
Student_2148_5,58,55,58,55,59
Student_2149_1,74,74,74,67,73
Student_2149_2,62,70,71,69,68
Student_2149_3,69,65,68,69,69
Student_2149_4,59,61,58,60,61
Student_2149_5,59,58,59,59,57
Student_2150_1,63,73,74,73,71
Student_2150_2,74,72,71,70,66
Student_2150_3,65,69,66,66,67
Student_2150_4,58,60,57,63,58
Student_2150_5,57,58,55,58,56
Student_2151_1,68,71,74,67,74
Student_2151_2,61,74,73,65,66
Student_2151_3,64,69,65,66,68
Student_2151_4,57,61,58,63,62
Student_2151_5,55,55,58,58,55
Student_2152_1,61,74,73,65,72
Student_2152_2,74,70,72,73,68
Student_2152_3,72,68,69,66,66
Student_2152_4,55,61,58,61,58
Student_2152_5,56,58,59,59,56
Student_2153_1,63,73,70,67,70
Student_2153_2,71,74,73,68,66
Student_2153_3,62,65,67,65,66
Student_2153_4,59,63,55,63,59
Student_2153_5,57,57,56,58,58
Student_2154_1,61,70,72,70,73
Student_2154_2,64,71,71,65,68
Student_2154_3,72,66,67,65,68
Student_2154_4,59,62,56,60,60
Student_2154_5,55,58,59,57,58
Student_2155_1,71,74,72,65,73
Student_2155_2,68,72,71,68,69
Student_2155_3,72,67,67,68,66
Student_2155_4,59,63,57,62,62
Student_2155_5,57,55,57,59,58
Student_2156_1,71,72,72,66,74
Student_2156_2,60,72,73,68,69
Student_2156_3,69,66,68,68,67
Student_2156_4,57,64,56,63,61
Student_2156_5,55,59,58,58,59
Student_2157_1,68,73,70,70,74
Student_2157_2,60,74,70,66,69
Student_2157_3,63,69,65,68,68
Student_2157_4,55,62,55,62,55
Student_2157_5,57,58,57,56,58
Student_2158_1,70,72,70,72,72
Student_2158_2,61,71,71,68,65
Student_2158_3,64,65,68,67,65
Student_2158_4,59,63,57,62,61
Student_2158_5,57,59,59,58,59
Student_2159_1,71,70,71,66,70
Student_2159_2,62,72,71,69,66
Student_2159_3,62,67,66,66,67
Student_2159_4,55,64,57,64,57
Student_2159_5,56,55,58,56,55
Student_2160_1,65,70,71,68,74
Student_2160_2,67,73,73,69,69
Student_2160_3,70,66,68,66,69
Student_2160_4,57,62,59,61,62
Student_2160_5,57,59,59,56,55
Student_2161_1,70,70,70,74,71
Student_2161_2,73,72,72,73,67
Student_2161_3,71,66,67,66,68
Student_2161_4,58,60,58,63,56
Student_2161_5,59,55,55,57,55
Student_2162_1,62,72,74,74,71
Student_2162_2,63,70,71,66,69
Student_2162_3,61,69,67,69,68
Student_2162_4,58,61,58,60,59
Student_2162_5,59,56,55,59,59
Student_2163_1,74,72,71,70,73
Student_2163_2,63,70,70,67,68
Student_2163_3,67,68,68,65,66
Student_2163_4,59,64,58,64,55
Student_2163_5,56,57,58,59,55
Student_2164_1,73,74,74,74,73
Student_2164_2,62,73,73,65,66
Student_2164_3,71,65,69,69,66
Student_2164_4,56,60,57,61,62
Student_2164_5,59,55,55,58,57
Student_2165_1,68,74,71,73,70
Student_2165_2,74,74,74,69,66
Student_2165_3,63,68,67,69,66
Student_2165_4,57,62,57,62,62
Student_2165_5,56,58,59,59,55
Student_2166_1,70,74,72,73,71
Student_2166_2,68,70,74,69,66
Student_2166_3,72,65,66,65,66
Student_2166_4,55,63,57,63,63
Student_2166_5,55,59,58,55,59
Student_2167_1,67,73,72,74,72
Student_2167_2,67,71,73,66,65
Student_2167_3,61,69,65,69,69
Student_2167_4,58,61,57,60,62
Student_2167_5,56,56,57,58,59
Student_2168_1,68,71,74,67,70
Student_2168_2,61,71,71,66,66
Student_2168_3,74,66,66,65,69
Student_2168_4,59,61,58,60,56
Student_2168_5,55,55,59,56,55
Student_2169_1,72,71,71,72,72
Student_2169_2,70,73,71,72,69
Student_2169_3,61,65,66,66,69
Student_2169_4,59,63,59,60,59
Student_2169_5,59,55,56,56,58
Student_2170_1,63,70,70,72,73
Student_2170_2,71,71,72,70,66
Student_2170_3,60,66,68,66,65
Student_2170_4,58,64,58,60,64
Student_2170_5,58,59,57,57,57
Student_2171_1,63,72,73,70,70
Student_2171_2,63,74,70,65,69
Student_2171_3,74,68,69,68,68
Student_2171_4,56,64,59,62,55
Student_2171_5,57,59,56,56,55
Student_2172_1,74,70,72,65,70
Student_2172_2,72,70,74,65,69
Student_2172_3,70,67,65,68,69
Student_2172_4,57,63,59,61,59
Student_2172_5,56,55,56,55,59
Student_2173_1,67,70,73,66,71
Student_2173_2,69,72,71,69,69
Student_2173_3,73,66,66,68,66
Student_2173_4,57,60,56,63,56
Student_2173_5,55,56,56,57,56
Student_2174_1,64,72,72,70,70
Student_2174_2,62,72,74,66,67
Student_2174_3,68,66,69,68,67
Student_2174_4,57,61,55,60,55
Student_2174_5,59,56,55,58,58
Student_2175_1,69,72,70,67,72
Student_2175_2,60,74,72,74,66
Student_2175_3,70,66,65,65,65
Student_2175_4,57,64,56,64,56
Student_2175_5,56,56,59,59,59
Student_2176_1,62,71,71,73,70
Student_2176_2,68,73,74,71,65
Student_2176_3,66,69,68,65,65
Student_2176_4,56,64,58,60,56
Student_2176_5,55,57,56,57,56
Student_2177_1,73,74,71,74,74
Student_2177_2,62,72,74,72,69
Student_2177_3,71,69,67,68,67
Student_2177_4,57,61,56,63,55
Student_2177_5,56,57,59,59,57
Student_2178_1,65,71,72,72,73
Student_2178_2,72,72,72,68,67
Student_2178_3,73,69,68,68,68
Student_2178_4,59,60,59,63,59
Student_2178_5,59,57,59,57,58
Student_2179_1,66,73,70,66,70
Student_2179_2,61,73,70,73,68
Student_2179_3,60,67,65,67,67
Student_2179_4,57,64,59,63,63
Student_2179_5,59,59,56,59,57
Student_2180_1,74,73,73,72,70
Student_2180_2,74,70,72,73,67
Student_2180_3,73,68,69,68,65
Student_2180_4,56,63,59,64,55
Student_2180_5,59,55,57,56,58
Student_2181_1,64,70,70,74,71
Student_2181_2,67,70,70,73,67
Student_2181_3,66,66,68,66,69
Student_2181_4,59,62,59,64,59
Student_2181_5,58,59,58,55,59
Student_2182_1,72,72,72,73,73
Student_2182_2,72,74,70,71,68
Student_2182_3,60,66,67,66,68
Student_2182_4,59,64,55,64,56
Student_2182_5,56,59,56,57,56
Student_2183_1,64,71,71,67,73
Student_2183_2,61,72,70,71,68
Student_2183_3,72,69,67,68,67
Student_2183_4,56,63,57,64,56
Student_2183_5,56,55,56,56,55
Student_2184_1,60,72,72,69,73
Student_2184_2,67,74,71,66,69
